n,ID,Code,Scode,Date,Time,Rainfall(in),Rainfall(mm),Rainfall Rate ( mm/hr)
5009,15CE7632,AHUH1,PC,3/24/19,0:30,118.39,3007.106,0
5021,15D12742,HAUH1,PC,3/17/19,3:00,110.36,2803.144,-0.01888537
5033,15D12742,HAUH1,PC,3/17/19,6:00,110.36,2803.144,0
5045,15D12742,HAUH1,PC,3/17/19,8:16,110.36,2803.144,0
5057,15D12742,HAUH1,PC,3/17/19,11:00,110.36,2803.144,0
5069,15D12742,HAUH1,PC,3/17/19,14:00,110.36,2803.144,0
5081,15D12742,HAUH1,PC,3/17/19,17:00,110.36,2803.144,0
5093,15D12742,HAUH1,PC,3/17/19,19:46,110.36,2803.144,0
5105,15D12742,HAUH1,PC,3/17/19,22:00,110.36,2803.144,0
5117,15D12742,HAUH1,PC,3/18/19,1:00,110.36,2803.144,0
5129,15D12742,HAUH1,PC,3/18/19,4:00,110.36,2803.144,0
5141,15D12742,HAUH1,PC,3/18/19,7:00,110.36,2803.144,0
5153,15D12742,HAUH1,PC,3/18/19,9:00,110.36,2803.144,0
5165,15D12742,HAUH1,PC,3/18/19,12:00,110.36,2803.144,0
5177,15D12742,HAUH1,PC,3/18/19,15:00,110.36,2803.144,0
5189,15D12742,HAUH1,PC,3/18/19,18:00,110.36,2803.144,0
5201,15D12742,HAUH1,PC,3/18/19,20:16,110.36,2803.144,0
5213,15D12742,HAUH1,PC,3/18/19,23:00,110.36,2803.144,0
5225,15D12742,HAUH1,PC,3/19/19,2:00,110.36,2803.144,0
5237,15D12742,HAUH1,PC,3/19/19,5:00,110.36,2803.144,0
5249,15D12742,HAUH1,PC,3/19/19,7:52,110.36,2803.144,0
5261,15D12742,HAUH1,PC,3/19/19,10:00,110.36,2803.144,0
5273,15D12742,HAUH1,PC,3/19/19,13:00,110.36,2803.144,0
5285,15D12742,HAUH1,PC,3/19/19,16:00,110.36,2803.144,0
5297,15D12742,HAUH1,PC,3/19/19,19:00,110.36,2803.144,0
5309,15D12742,HAUH1,PC,3/19/19,21:00,110.36,2803.144,0
5321,15D12742,HAUH1,PC,3/20/19,0:00,110.36,2803.144,0
5333,15D12742,HAUH1,PC,3/20/19,3:00,110.36,2803.144,0
5345,15D12742,HAUH1,PC,3/20/19,6:00,110.36,2803.144,0
5357,15D12742,HAUH1,PC,3/20/19,8:21,110.36,2803.144,0
5369,15D12742,HAUH1,PC,3/20/19,11:00,110.36,2803.144,0
5381,15D12742,HAUH1,PC,3/20/19,14:00,110.36,2803.144,0
5393,15D12742,HAUH1,PC,3/20/19,17:00,110.36,2803.144,0
5405,15D12742,HAUH1,PC,3/20/19,19:56,110.36,2803.144,0
5417,15D12742,HAUH1,PC,3/20/19,22:00,110.36,2803.144,0
5429,15D12742,HAUH1,PC,3/21/19,1:00,110.36,2803.144,0
5441,15D12742,HAUH1,PC,3/21/19,4:00,110.36,2803.144,0
5453,15D12742,HAUH1,PC,3/21/19,7:00,110.36,2803.144,0
5465,15D12742,HAUH1,PC,3/21/19,9:00,110.36,2803.144,0
5477,15D12742,HAUH1,PC,3/21/19,12:00,110.36,2803.144,0
5489,15D12742,HAUH1,PC,3/21/19,15:00,110.36,2803.144,0
5501,15D12742,HAUH1,PC,3/21/19,18:00,110.36,2803.144,0
5513,15D12742,HAUH1,PC,3/21/19,20:26,110.36,2803.144,0
5525,15D12742,HAUH1,PC,3/21/19,23:00,110.36,2803.144,0
5537,15D12742,HAUH1,PC,3/22/19,2:00,110.4,2804.16,9.40741E-05
5549,15D12742,HAUH1,PC,3/22/19,5:00,110.42,2804.668,4.7037E-05
5561,15D12742,HAUH1,PC,3/22/19,8:00,110.42,2804.668,0
5573,15D12742,HAUH1,PC,3/22/19,10:00,110.42,2804.668,0
5585,15D12742,HAUH1,PC,3/22/19,13:00,110.42,2804.668,0
5597,15D12742,HAUH1,PC,3/22/19,16:00,110.42,2804.668,0
5609,15D12742,HAUH1,PC,3/22/19,19:00,110.42,2804.668,0
5621,15D12742,HAUH1,PC,3/22/19,21:00,110.42,2804.668,0
5633,15D12742,HAUH1,PC,3/23/19,0:00,110.42,2804.668,0
5645,15D12742,HAUH1,PC,3/23/19,3:00,110.42,2804.668,0
5657,15D12742,HAUH1,PC,3/23/19,6:00,110.42,2804.668,0
5669,15D12742,HAUH1,PC,3/23/19,8:30,110.42,2804.668,0
5681,15D12742,HAUH1,PC,3/23/19,11:00,110.42,2804.668,0
5693,15D12742,HAUH1,PC,3/23/19,14:00,110.42,2804.668,0
5705,15D12742,HAUH1,PC,3/23/19,17:00,110.42,2804.668,0
5717,15D12742,HAUH1,PC,3/23/19,20:00,110.42,2804.668,0
5729,15D12742,HAUH1,PC,3/23/19,22:00,110.42,2804.668,0
5741,15D12742,HAUH1,PC,3/24/19,1:00,110.42,2804.668,0
8597,15D13434,WBHH1,PC,3/17/19,2:45,3303.4,83906.36,7.769107407
8609,15D13434,WBHH1,PC,3/17/19,5:45,3303.4,83906.36,0
8621,15D13434,WBHH1,PC,3/17/19,8:45,3303.4,83906.36,0
8633,15D13434,WBHH1,PC,3/17/19,11:45,3303.4,83906.36,0
8645,15D13434,WBHH1,PC,3/17/19,14:45,3303.4,83906.36,0
8657,15D13434,WBHH1,PC,3/17/19,17:45,3303.4,83906.36,0
8669,15D13434,WBHH1,PC,3/17/19,20:45,3303.4,83906.36,0
8681,15D13434,WBHH1,PC,3/17/19,23:45,3303.4,83906.36,0
8693,15D13434,WBHH1,PC,3/18/19,2:45,3303.4,83906.36,0
8705,15D13434,WBHH1,PC,3/18/19,5:45,3303.4,83906.36,0
8717,15D13434,WBHH1,PC,3/18/19,8:45,3303.4,83906.36,0
8729,15D13434,WBHH1,PC,3/18/19,11:45,3303.4,83906.36,0
8741,15D13434,WBHH1,PC,3/18/19,14:45,3303.4,83906.36,0
8753,15D13434,WBHH1,PC,3/18/19,17:45,3303.4,83906.36,0
8765,15D13434,WBHH1,PC,3/18/19,20:45,3303.4,83906.36,0
8777,15D13434,WBHH1,PC,3/18/19,23:45,3303.4,83906.36,0
8789,15D13434,WBHH1,PC,3/19/19,2:45,3303.4,83906.36,0
8801,15D13434,WBHH1,PC,3/19/19,5:45,3303.4,83906.36,0
8813,15D13434,WBHH1,PC,3/19/19,8:45,3303.4,83906.36,0
8825,15D13434,WBHH1,PC,3/19/19,11:45,3303.4,83906.36,0
8837,15D13434,WBHH1,PC,3/19/19,14:45,3303.4,83906.36,0
8849,15D13434,WBHH1,PC,3/19/19,17:45,3303.4,83906.36,0
8861,15D13434,WBHH1,PC,3/19/19,20:45,3303.4,83906.36,0
8873,15D13434,WBHH1,PC,3/19/19,23:45,3303.4,83906.36,0
8885,15D13434,WBHH1,PC,3/20/19,2:45,3303.4,83906.36,0
8897,15D13434,WBHH1,PC,3/20/19,5:45,3303.4,83906.36,0
8909,15D13434,WBHH1,PC,3/20/19,8:45,3303.4,83906.36,0
8921,15D13434,WBHH1,PC,3/20/19,11:45,3303.4,83906.36,0
8933,15D13434,WBHH1,PC,3/20/19,14:45,3303.4,83906.36,0
8945,15D13434,WBHH1,PC,3/20/19,17:45,3303.4,83906.36,0
8957,15D13434,WBHH1,PC,3/21/19,22:36,0,0,-7.769107407
8969,15D13434,WBHH1,PC,3/22/19,1:36,0,0,0
8981,15D13434,WBHH1,PC,3/22/19,4:36,0,0,0
8993,15D13434,WBHH1,PC,3/22/19,7:36,0,0,0
9005,15D13434,WBHH1,PC,3/22/19,10:36,0,0,0
9017,15D13434,WBHH1,PC,3/22/19,13:36,0,0,0
9029,15D13434,WBHH1,PC,3/22/19,16:36,0,0,0
9041,15D13434,WBHH1,PC,3/22/19,20:30,0,0,0
9053,15D13434,WBHH1,PC,3/22/19,23:30,0,0,0
9065,15D13434,WBHH1,PC,3/23/19,2:30,0,0,0
9077,15D13434,WBHH1,PC,3/23/19,5:30,0,0,0
9089,15D13434,WBHH1,PC,3/23/19,8:30,0,0,0
9101,15D13434,WBHH1,PC,3/23/19,11:30,0,0,0
9113,15D13434,WBHH1,PC,3/23/19,14:30,0,0,0
9125,15D13434,WBHH1,PC,3/23/19,17:30,0,0,0
9137,15D13434,WBHH1,PC,3/23/19,20:30,0,0,0
9149,15D13434,WBHH1,PC,3/23/19,23:30,0,0,0
9737,15D293C2,KASH1,PC,3/17/19,3:00,98.98,2514.092,0.232786296
9749,15D293C2,KASH1,PC,3/17/19,5:00,98.98,2514.092,0
9761,15D293C2,KASH1,PC,3/17/19,8:00,98.98,2514.092,0
9773,15D293C2,KASH1,PC,3/17/19,11:00,98.98,2514.092,0
9785,15D293C2,KASH1,PC,3/17/19,14:00,98.98,2514.092,0
9797,15D293C2,KASH1,PC,3/17/19,16:15,98.98,2514.092,0
9809,15D293C2,KASH1,PC,3/17/19,19:00,99.02,2515.108,9.40741E-05
9821,15D293C2,KASH1,PC,3/17/19,22:00,99.07,2516.378,0.000117593
9833,15D293C2,KASH1,PC,3/18/19,1:00,99.07,2516.378,0
9845,15D293C2,KASH1,PC,3/18/19,4:00,99.07,2516.378,0
9857,15D293C2,KASH1,PC,3/18/19,6:00,99.08,2516.632,2.35185E-05
9869,15D293C2,KASH1,PC,3/18/19,9:00,99.08,2516.632,0
9881,15D293C2,KASH1,PC,3/18/19,12:00,99.08,2516.632,0
9893,15D293C2,KASH1,PC,3/18/19,15:00,99.09,2516.886,2.35185E-05
9905,15D293C2,KASH1,PC,3/18/19,17:00,99.09,2516.886,0
9917,15D293C2,KASH1,PC,3/18/19,20:00,99.09,2516.886,0
9929,15D293C2,KASH1,PC,3/18/19,23:00,99.09,2516.886,0
9941,15D293C2,KASH1,PC,3/19/19,2:00,99.09,2516.886,0
9953,15D293C2,KASH1,PC,3/19/19,4:21,99.09,2516.886,0
9965,15D293C2,KASH1,PC,3/19/19,7:00,99.09,2516.886,0
9977,15D293C2,KASH1,PC,3/19/19,10:00,99.09,2516.886,0
9989,15D293C2,KASH1,PC,3/19/19,13:00,99.09,2516.886,0
10001,15D293C2,KASH1,PC,3/19/19,16:00,99.09,2516.886,0
10013,15D293C2,KASH1,PC,3/19/19,18:00,99.09,2516.886,0
10025,15D293C2,KASH1,PC,3/19/19,21:00,99.09,2516.886,0
10037,15D293C2,KASH1,PC,3/20/19,0:00,99.09,2516.886,0
10049,15D293C2,KASH1,PC,3/20/19,3:00,99.09,2516.886,0
10061,15D293C2,KASH1,PC,3/20/19,5:00,99.09,2516.886,0
10073,15D293C2,KASH1,PC,3/20/19,8:00,99.09,2516.886,0
10085,15D293C2,KASH1,PC,3/20/19,11:00,99.09,2516.886,0
10097,15D293C2,KASH1,PC,3/20/19,14:00,99.09,2516.886,0
10109,15D293C2,KASH1,PC,3/20/19,16:27,99.09,2516.886,0
10121,15D293C2,KASH1,PC,3/20/19,19:00,99.09,2516.886,0
10133,15D293C2,KASH1,PC,3/20/19,22:00,99.09,2516.886,0
10145,15D293C2,KASH1,PC,3/21/19,1:00,99.09,2516.886,0
10157,15D293C2,KASH1,PC,3/21/19,4:00,99.09,2516.886,0
10169,15D293C2,KASH1,PC,3/21/19,6:00,99.09,2516.886,0
10181,15D293C2,KASH1,PC,3/21/19,9:00,99.09,2516.886,0
10193,15D293C2,KASH1,PC,3/21/19,12:00,99.09,2516.886,0
10205,15D293C2,KASH1,PC,3/21/19,15:00,99.1,2517.14,2.35185E-05
10217,15D293C2,KASH1,PC,3/21/19,17:00,99.1,2517.14,0
10229,15D293C2,KASH1,PC,3/21/19,20:00,99.1,2517.14,0
10241,15D293C2,KASH1,PC,3/21/19,23:00,99.1,2517.14,0
10253,15D293C2,KASH1,PC,3/22/19,2:00,99.1,2517.14,0
10265,15D293C2,KASH1,PC,3/22/19,4:30,99.1,2517.14,0
10277,15D293C2,KASH1,PC,3/22/19,7:00,99.1,2517.14,0
10289,15D293C2,KASH1,PC,3/22/19,10:00,99.1,2517.14,0
10301,15D293C2,KASH1,PC,3/22/19,13:00,99.1,2517.14,0
10313,15D293C2,KASH1,PC,3/22/19,16:00,99.1,2517.14,0
10325,15D293C2,KASH1,PC,3/22/19,18:00,99.11,2517.394,2.35185E-05
10337,15D293C2,KASH1,PC,3/22/19,21:00,99.12,2517.648,2.35185E-05
10349,15D293C2,KASH1,PC,3/23/19,0:00,99.12,2517.648,0
10361,15D293C2,KASH1,PC,3/23/19,3:00,99.14,2518.156,4.7037E-05
10373,15D293C2,KASH1,PC,3/23/19,5:00,99.16,2518.664,4.7037E-05
10385,15D293C2,KASH1,PC,3/23/19,8:00,99.19,2519.426,7.05556E-05
10397,15D293C2,KASH1,PC,3/23/19,11:00,99.22,2520.188,7.05556E-05
10409,15D293C2,KASH1,PC,3/23/19,14:00,99.22,2520.188,0
10421,15D293C2,KASH1,PC,3/23/19,16:31,99.22,2520.188,0
10433,15D293C2,KASH1,PC,3/23/19,19:00,99.22,2520.188,0
10445,15D293C2,KASH1,PC,3/23/19,22:00,99.22,2520.188,0
10457,15D293C2,KASH1,PC,3/24/19,1:00,99.22,2520.188,0
10469,15D2B52E,PUKH1,PC,3/17/19,3:15,2.26,57.404,-0.228035556
10481,15D2B52E,PUKH1,PC,3/17/19,6:15,2.26,57.404,0
10493,15D2B52E,PUKH1,PC,3/17/19,9:06,2.26,57.404,0
10505,15D2B52E,PUKH1,PC,3/17/19,11:15,2.26,57.404,0
10517,15D2B52E,PUKH1,PC,3/17/19,14:15,2.26,57.404,0
10529,15D2B52E,PUKH1,PC,3/17/19,17:15,2.36,59.944,0.000235185
10541,15D2B52E,PUKH1,PC,3/17/19,20:15,2.36,59.944,0
10553,15D2B52E,PUKH1,PC,3/17/19,22:15,2.37,60.198,2.35185E-05
10565,15D2B52E,PUKH1,PC,3/18/19,1:15,2.37,60.198,0
10577,15D2B52E,PUKH1,PC,3/18/19,4:15,2.37,60.198,0
10589,15D2B52E,PUKH1,PC,3/18/19,7:15,2.37,60.198,0
10601,15D2B52E,PUKH1,PC,3/18/19,9:26,2.37,60.198,0
10613,15D2B52E,PUKH1,PC,3/18/19,12:15,2.37,60.198,0
10625,15D2B52E,PUKH1,PC,3/18/19,15:15,2.37,60.198,0
10637,15D2B52E,PUKH1,PC,3/18/19,18:15,2.37,60.198,0
10649,15D2B52E,PUKH1,PC,3/18/19,21:10,2.37,60.198,0
10661,15D2B52E,PUKH1,PC,3/18/19,23:15,2.37,60.198,0
10673,15D2B52E,PUKH1,PC,3/19/19,2:15,2.37,60.198,0
10685,15D2B52E,PUKH1,PC,3/19/19,5:15,2.37,60.198,0
10697,15D2B52E,PUKH1,PC,3/19/19,8:15,2.37,60.198,0
10709,15D2B52E,PUKH1,PC,3/19/19,10:15,2.37,60.198,0
10721,15D2B52E,PUKH1,PC,3/19/19,13:15,2.37,60.198,0
10733,15D2B52E,PUKH1,PC,3/19/19,16:15,2.37,60.198,0
10745,15D2B52E,PUKH1,PC,3/19/19,19:15,2.37,60.198,0
10757,15D2B52E,PUKH1,PC,3/19/19,21:30,2.37,60.198,0
10769,15D2B52E,PUKH1,PC,3/20/19,0:15,2.37,60.198,0
10781,15D2B52E,PUKH1,PC,3/20/19,3:15,2.37,60.198,0
10793,15D2B52E,PUKH1,PC,3/20/19,6:15,2.37,60.198,0
10805,15D2B52E,PUKH1,PC,3/20/19,9:15,2.37,60.198,0
10817,15D2B52E,PUKH1,PC,3/20/19,11:15,2.37,60.198,0
10829,15D2B52E,PUKH1,PC,3/20/19,14:15,2.37,60.198,0
10841,15D2B52E,PUKH1,PC,3/20/19,17:15,2.37,60.198,0
10853,15D2B52E,PUKH1,PC,3/20/19,20:15,2.37,60.198,0
10865,15D2B52E,PUKH1,PC,3/20/19,22:15,2.37,60.198,0
10877,15D2B52E,PUKH1,PC,3/21/19,1:15,2.37,60.198,0
10889,15D2B52E,PUKH1,PC,3/21/19,4:15,2.37,60.198,0
10901,15D2B52E,PUKH1,PC,3/21/19,7:15,2.37,60.198,0
10913,15D2B52E,PUKH1,PC,3/21/19,9:31,2.37,60.198,0
10925,15D2B52E,PUKH1,PC,3/21/19,12:15,2.37,60.198,0
10937,15D2B52E,PUKH1,PC,3/21/19,15:15,2.37,60.198,0
10949,15D2B52E,PUKH1,PC,3/21/19,18:15,2.37,60.198,0
10961,15D2B52E,PUKH1,PC,3/21/19,21:15,2.37,60.198,0
10973,15D2B52E,PUKH1,PC,3/22/19,0:15,2.37,60.198,0
10985,15D2B52E,PUKH1,PC,3/22/19,3:15,2.37,60.198,0
10997,15D2B52E,PUKH1,PC,3/22/19,6:15,2.37,60.198,0
11009,15D2B52E,PUKH1,PC,3/22/19,9:15,2.37,60.198,0
11021,15D2B52E,PUKH1,PC,3/22/19,11:15,2.37,60.198,0
11033,15D2B52E,PUKH1,PC,3/22/19,14:15,2.37,60.198,0
11045,15D2B52E,PUKH1,PC,3/22/19,17:15,2.37,60.198,0
11057,15D2B52E,PUKH1,PC,3/22/19,20:15,2.37,60.198,0
11069,15D2B52E,PUKH1,PC,3/22/19,22:15,2.37,60.198,0
11081,15D2B52E,PUKH1,PC,3/23/19,1:15,2.37,60.198,0
11093,15D2B52E,PUKH1,PC,3/23/19,4:15,2.37,60.198,0
11105,15D2B52E,PUKH1,PC,3/23/19,7:15,2.37,60.198,0
11117,15D2B52E,PUKH1,PC,3/23/19,9:36,2.37,60.198,0
11129,15D2B52E,PUKH1,PC,3/23/19,12:15,2.37,60.198,0
11141,15D2B52E,PUKH1,PC,3/23/19,15:15,2.37,60.198,0
11153,15D2B52E,PUKH1,PC,3/23/19,18:15,2.37,60.198,0
11165,15D2B52E,PUKH1,PC,3/23/19,21:15,2.37,60.198,0
11177,15D2B52E,PUKH1,PC,3/23/19,23:15,2.37,60.198,0
14573,15DF05C6,P36,PC,3/17/19,2:15,13.49,342.646,0.031726481
14585,15DF05C6,P36,PC,3/17/19,5:15,13.49,342.646,0
14597,15DF05C6,P36,PC,3/17/19,8:15,13.49,342.646,0
14609,15DF05C6,P36,PC,3/17/19,11:15,13.49,342.646,0
14621,15DF05C6,P36,PC,3/17/19,14:15,13.49,342.646,0
14633,15DF05C6,P36,PC,3/17/19,17:15,13.49,342.646,0
14645,15DF05C6,P36,PC,3/17/19,20:15,13.5,342.9,2.35185E-05
14657,15DF05C6,P36,PC,3/17/19,23:15,13.5,342.9,0
14669,15DF05C6,P36,PC,3/18/19,2:15,13.5,342.9,0
14681,15DF05C6,P36,PC,3/18/19,5:15,13.5,342.9,0
14693,15DF05C6,P36,PC,3/18/19,8:15,13.5,342.9,0
14705,15DF05C6,P36,PC,3/18/19,11:15,13.5,342.9,0
14717,15DF05C6,P36,PC,3/18/19,14:15,13.5,342.9,0
14729,15DF05C6,P36,PC,3/18/19,17:15,13.5,342.9,0
14741,15DF05C6,P36,PC,3/18/19,20:15,13.5,342.9,0
14753,15DF05C6,P36,PC,3/18/19,23:15,13.5,342.9,0
14765,15DF05C6,P36,PC,3/19/19,2:15,13.5,342.9,0
14777,15DF05C6,P36,PC,3/19/19,5:15,13.5,342.9,0
14789,15DF05C6,P36,PC,3/19/19,8:15,13.5,342.9,0
14801,15DF05C6,P36,PC,3/19/19,11:15,13.5,342.9,0
14813,15DF05C6,P36,PC,3/19/19,14:15,13.5,342.9,0
14825,15DF05C6,P36,PC,3/19/19,17:15,13.5,342.9,0
14837,15DF05C6,P36,PC,3/19/19,20:15,13.5,342.9,0
14849,15DF05C6,P36,PC,3/19/19,23:15,13.5,342.9,0
14861,15DF05C6,P36,PC,3/20/19,2:15,13.5,342.9,0
14873,15DF05C6,P36,PC,3/20/19,5:15,13.5,342.9,0
14885,15DF05C6,P36,PC,3/20/19,8:15,13.5,342.9,0
14897,15DF05C6,P36,PC,3/20/19,11:15,13.5,342.9,0
14909,15DF05C6,P36,PC,3/20/19,14:15,13.5,342.9,0
14921,15DF05C6,P36,PC,3/20/19,17:15,13.5,342.9,0
14933,15DF05C6,P36,PC,3/20/19,20:15,13.5,342.9,0
14945,15DF05C6,P36,PC,3/20/19,23:15,13.5,342.9,0
14957,15DF05C6,P36,PC,3/21/19,2:15,13.5,342.9,0
14969,15DF05C6,P36,PC,3/21/19,5:15,13.5,342.9,0
14981,15DF05C6,P36,PC,3/21/19,8:15,13.5,342.9,0
14993,15DF05C6,P36,PC,3/21/19,11:15,13.5,342.9,0
15005,15DF05C6,P36,PC,3/21/19,14:15,13.5,342.9,0
15017,15DF05C6,P36,PC,3/21/19,17:15,13.5,342.9,0
15029,15DF05C6,P36,PC,3/21/19,20:15,13.5,342.9,0
15041,15DF05C6,P36,PC,3/21/19,23:15,13.5,342.9,0
15053,15DF05C6,P36,PC,3/22/19,2:15,13.5,342.9,0
15065,15DF05C6,P36,PC,3/22/19,5:15,13.5,342.9,0
15077,15DF05C6,P36,PC,3/22/19,8:15,13.5,342.9,0
15089,15DF05C6,P36,PC,3/22/19,11:15,13.5,342.9,0
15101,15DF05C6,P36,PC,3/22/19,14:15,13.5,342.9,0
15113,15DF05C6,P36,PC,3/22/19,17:15,13.5,342.9,0
15125,15DF05C6,P36,PC,3/22/19,20:15,13.5,342.9,0
15137,15DF05C6,P36,PC,3/22/19,23:15,13.5,342.9,0
15149,15DF05C6,P36,PC,3/23/19,2:15,13.5,342.9,0
15161,15DF05C6,P36,PC,3/23/19,5:15,13.5,342.9,0
15173,15DF05C6,P36,PC,3/23/19,8:15,13.5,342.9,0
15185,15DF05C6,P36,PC,3/23/19,11:15,13.5,342.9,0
15197,15DF05C6,P36,PC,3/23/19,14:15,13.5,342.9,0
15209,15DF05C6,P36,PC,3/23/19,17:15,13.5,342.9,0
15221,15DF05C6,P36,PC,3/23/19,20:15,13.5,342.9,0
15233,15DF05C6,P36,PC,3/23/19,23:15,13.5,342.9,0
17453,162B784C,WHSH1,PC,3/17/19,2:30,8.37,212.598,0.019685
17465,162B784C,WHSH1,PC,3/17/19,5:30,8.37,212.598,0
17477,162B784C,WHSH1,PC,3/17/19,8:30,8.37,212.598,0
17489,162B784C,WHSH1,PC,3/17/19,11:30,8.37,212.598,0
17501,162B784C,WHSH1,PC,3/17/19,14:30,8.37,212.598,0
17513,162B784C,WHSH1,PC,3/17/19,17:30,8.37,212.598,0
17525,162B784C,WHSH1,PC,3/17/19,20:30,8.37,212.598,0
17537,162B784C,WHSH1,PC,3/17/19,23:30,8.37,212.598,0
17549,162B784C,WHSH1,PC,3/18/19,2:30,8.37,212.598,0
17561,162B784C,WHSH1,PC,3/18/19,5:30,8.37,212.598,0
17573,162B784C,WHSH1,PC,3/18/19,8:30,8.37,212.598,0
17585,162B784C,WHSH1,PC,3/18/19,11:30,8.37,212.598,0
17597,162B784C,WHSH1,PC,3/18/19,14:30,8.37,212.598,0
17609,162B784C,WHSH1,PC,3/18/19,17:30,8.37,212.598,0
17621,162B784C,WHSH1,PC,3/18/19,20:30,8.37,212.598,0
17633,162B784C,WHSH1,PC,3/18/19,23:30,8.37,212.598,0
17645,162B784C,WHSH1,PC,3/19/19,2:30,8.37,212.598,0
17657,162B784C,WHSH1,PC,3/19/19,5:30,8.37,212.598,0
17669,162B784C,WHSH1,PC,3/19/19,8:30,8.37,212.598,0
17681,162B784C,WHSH1,PC,3/19/19,11:30,8.37,212.598,0
17693,162B784C,WHSH1,PC,3/19/19,14:30,8.37,212.598,0
17705,162B784C,WHSH1,PC,3/19/19,17:30,8.37,212.598,0
17717,162B784C,WHSH1,PC,3/19/19,20:30,8.37,212.598,0
17729,162B784C,WHSH1,PC,3/19/19,23:30,8.37,212.598,0
17741,162B784C,WHSH1,PC,3/20/19,2:30,8.4,213.36,7.05556E-05
17753,162B784C,WHSH1,PC,3/20/19,5:30,8.4,213.36,0
17765,162B784C,WHSH1,PC,3/20/19,8:30,8.4,213.36,0
17777,162B784C,WHSH1,PC,3/20/19,11:30,8.41,213.614,2.35185E-05
17789,162B784C,WHSH1,PC,3/20/19,14:30,8.41,213.614,0
17801,162B784C,WHSH1,PC,3/20/19,17:30,8.41,213.614,0
17813,162B784C,WHSH1,PC,3/20/19,20:30,8.41,213.614,0
17825,162B784C,WHSH1,PC,3/20/19,23:30,8.41,213.614,0
17837,162B784C,WHSH1,PC,3/21/19,2:30,8.41,213.614,0
17849,162B784C,WHSH1,PC,3/21/19,5:30,8.41,213.614,0
17861,162B784C,WHSH1,PC,3/21/19,8:30,8.42,213.868,2.35185E-05
17873,162B784C,WHSH1,PC,3/21/19,11:30,8.42,213.868,0
17885,162B784C,WHSH1,PC,3/21/19,14:30,8.42,213.868,0
17897,162B784C,WHSH1,PC,3/21/19,17:30,8.42,213.868,0
17909,162B784C,WHSH1,PC,3/21/19,20:30,8.42,213.868,0
17921,162B784C,WHSH1,PC,3/21/19,23:30,8.42,213.868,0
17933,162B784C,WHSH1,PC,3/22/19,2:30,8.42,213.868,0
17945,162B784C,WHSH1,PC,3/22/19,5:30,8.42,213.868,0
17957,162B784C,WHSH1,PC,3/22/19,8:30,8.42,213.868,0
17969,162B784C,WHSH1,PC,3/22/19,11:30,8.42,213.868,0
17981,162B784C,WHSH1,PC,3/22/19,14:30,8.42,213.868,0
17993,162B784C,WHSH1,PC,3/22/19,17:30,8.42,213.868,0
18005,162B784C,WHSH1,PC,3/22/19,20:30,8.42,213.868,0
18017,162B784C,WHSH1,PC,3/22/19,23:30,8.42,213.868,0
18029,162B784C,WHSH1,PC,3/23/19,2:30,8.42,213.868,0
18041,162B784C,WHSH1,PC,3/23/19,5:30,8.42,213.868,0
18053,162B784C,WHSH1,PC,3/23/19,8:30,8.42,213.868,0
18065,162B784C,WHSH1,PC,3/23/19,11:30,8.42,213.868,0
18077,162B784C,WHSH1,PC,3/23/19,14:30,8.42,213.868,0
18089,162B784C,WHSH1,PC,3/23/19,17:30,8.42,213.868,0
18101,162B784C,WHSH1,PC,3/23/19,20:30,8.42,213.868,0
18113,162B784C,WHSH1,PC,3/23/19,23:30,8.42,213.868,0
22025,1689664A,MOGH1,PC,3/17/19,2:15,3.72,94.488,0.008748889
22037,1689664A,MOGH1,PC,3/17/19,5:15,3.72,94.488,0
22049,1689664A,MOGH1,PC,3/17/19,8:15,3.72,94.488,0
22061,1689664A,MOGH1,PC,3/17/19,11:15,3.72,94.488,0
22073,1689664A,MOGH1,PC,3/17/19,14:15,3.72,94.488,0
22085,1689664A,MOGH1,PC,3/17/19,17:15,3.72,94.488,0
22097,1689664A,MOGH1,PC,3/17/19,20:15,3.72,94.488,0
22109,1689664A,MOGH1,PC,3/17/19,23:15,3.72,94.488,0
22121,1689664A,MOGH1,PC,3/18/19,2:15,3.72,94.488,0
22133,1689664A,MOGH1,PC,3/18/19,5:15,3.72,94.488,0
22145,1689664A,MOGH1,PC,3/18/19,8:15,3.72,94.488,0
22157,1689664A,MOGH1,PC,3/18/19,11:15,3.72,94.488,0
22169,1689664A,MOGH1,PC,3/18/19,14:15,3.72,94.488,0
22181,1689664A,MOGH1,PC,3/18/19,17:15,3.72,94.488,0
22193,1689664A,MOGH1,PC,3/19/19,1:15,3.72,94.488,0
22205,1689664A,MOGH1,PC,3/19/19,4:15,3.72,94.488,0
22217,1689664A,MOGH1,PC,3/19/19,7:15,3.72,94.488,0
22229,1689664A,MOGH1,PC,3/19/19,10:15,3.72,94.488,0
22241,1689664A,MOGH1,PC,3/19/19,13:15,3.72,94.488,0
22253,1689664A,MOGH1,PC,3/19/19,16:15,3.72,94.488,0
22265,1689664A,MOGH1,PC,3/19/19,19:15,3.72,94.488,0
22277,1689664A,MOGH1,PC,3/19/19,22:15,3.72,94.488,0
22289,1689664A,MOGH1,PC,3/20/19,1:15,3.72,94.488,0
22301,1689664A,MOGH1,PC,3/20/19,4:15,3.72,94.488,0
22313,1689664A,MOGH1,PC,3/20/19,6:15,3.72,94.488,0
22325,1689664A,MOGH1,PC,3/20/19,9:15,3.72,94.488,0
